22870189,22863224
24087533,24080721
22170351,22163652
20648955,20642538
50548455,50541911
51548587,51541615
35869191,35862169
39980620,39972937
36793609,36786831
48372178,48365137
21591810,21585166
18678831,18671953
35550499,35543305
26973896,26967515
24281075,24274444
21217962,21211942
20519042,20512700
20401046,20393570
22034429,22027037
14661664,14655173
22275032,22267941
23682328,23676221
20444248,20426132
23094302,23087280
26245801,26239142
21522839,21516725
24475292,24469035
26073509,26067050
28107664,28099869
22754072,22747238
23777822,23771371
14243349,14237059
21474866,21468672
47203055,47195987
23392605,23386234
24267525,24261327
20760567,20754047
21979274,21973356
20368650,20362226
29046308,29039032
21215900,21209129
48266159,48256673
21504914,21497864
27045348,27038924
15605601,15598738
20281898,20275336
26857015,26850907
21085177,21079442
22988431,22981527
27329372,27323079
23800708,23793927
20576845,20570414
19834817,19828674
22697197,22689898
15009000,15002795
18847072,18840698
27751778,27744949
34251720,34244634
25198609,25192946
20269236,20262718
30389898,30383443
28118865,28084733
21494660,21453639
30828848,30789610
24918630,24911985
11541251,11534490
38488464,38480784
17796191,17789280
22252389,22245329
18153234,18146483
17721651,17715155
20205801,20198465
37440397,37434078
23890688,23884556
21094704,21088261
24159151,24152393
22330993,22324519
30977996,30971830
26960807,26954100
57660731,57653704
42280428,42273214
32956783,32948196
51046980,51040386
43516043,43509824
77648071,77641386
24394293,24387664
35350138,35343513
25990296,25983603
28840318,28833455
22560181,22553831
28272179,28266293
28121872,28115378
26172348,26166384
27560199,27553028
34582053,34575396
25023183,25017000
29549864,29543135
25220378,25213954
25149840,25142777
20740710,20734105
28347634,28340959
27079767,27073947
9573575,9566602
19952901,19946257
29451351,29444222
23008793,23002957
25863756,25857150
23665370,23658667
38663971,38657325
24039046,24032701
23388190,23382195
26789729,26783379
32340931,32335151
20993496,20987485
21691036,21684993
22334833,22328578
23865256,23858886
27313300,27306476
24014362,24007965
26298338,26291616
37589286,37582778
21885562,21879139
45576337,45569374
21949933,21943709
21585875,21578912
21512134,21492490
20651537,20644716
20281477,20275568
29866081,29859450
15737774,15731020
26063583,26057515
22169361,22163697
20692062,20685955
21624013,21617161
38986232,38980194
50238921,50231723
22493079,22486809
38587850,38580667
33380370,33374080
46680398,46673493
42330027,42323786
45075751,45069440
20940001,20934002
43182572,43175674
49814123,49807485
34604094,34597549
31070321,31062743
27834992,27828867
27284731,27278488
17565208,17558573
22200068,22193592
21291066,21283516
25405557,25399131
29026407,29020256
27354174,27340803
27121357,27107304
20514432,20508373
14565182,14559410
30676825,30669586
21609943,21603590
22141429,22134899
14691462,14685006
26683138,26676953
20891471,20885292
21126265,21119861
18984036,18978028
18490929,18484966
17139873,17134610
20595707,20589462
21611383,21605730
22450488,22444133
41075441,41068341
23321132,23314139
15392738,15385924
25354373,25347528
25847557,25841037
28329215,28322790
28689311,28682425
21586287,21580133
13342785,13336341
30861329,30854824
27004505,26998190
17551728,17544422
38744570,38738447
21702468,21696400
12448197,12442037
20408627,20402363
34152454,34145956
53298375,53291192
62310167,62302844
30958715,30952231
21004605,20998073
20944778,20926144
14451682,14445087
20879814,20874045
20416588,20409776
11297821,11291378
22006054,22000266
22551782,22545459
11431673,11425420
28117944,28111807
16991069,16985426
12985750,12979095
38624342,38617673
20451445,20444838
20955713,20949712
17915067,17897707
21482740,21476693
22572798,22566340
14630171,14623676
15606687,15600564
23301902,23295284
34472911,34465659
31382855,31375602
20835140,20828838
18436890,18430209
37727331,37721307
25276534,25270051
19148811,19142260
14116617,14109528
28000344,27994371
26659245,26653178
20562198,20556107
31589253,31580213
18842917,18836210
23447167,23440510
20631621,20625395
21139564,21133062
23845592,23839259
22977064,22970261
30132981,30126535
23790898,23784701
20566699,20560012
29075159,29067824
27328631,27322271
65660031,65652816
23687126,23679391
17692946,17684854
23452208,23446647
20575539,20568614
21095055,21089188
9475690,9469417
25423999,25417687
22279424,22273584
20882260,20876420
24428225,24422412
26024773,26018536
23265291,23259121
23040439,23034895
15116251,15109413
22836054,22830088
20721820,20715440
61146551,61140298
22412859,22405821
27939861,27932262
29896958,29890537
21712239,21705792
20174301,20167821
21730271,21724525
27737281,27731098
21823507,21817074
26449802,26443597
23933892,23927942
17208820,17201467
25730641,25712186
27841429,27835448
20299796,20293601
42566003,42559352
13340098,13333951
25307088,25300812
18661013,18654513
23064783,23058793
21231468,21225071
27088193,27081500
20734908,20728196
23631621,23625697
22043438,22037122
20566106,20560160
24138304,24120139
21692792,21686873
17597182,17589615
25583395,25577506
29356647,29350607
23423382,23416966
17270087,17263733
14158365,14152608
21768091,21761769
19993964,19987428
20372290,20366500
22897967,22891956
26285571,26279333
14144284,14138290
26868537,26862186
15700773,15694263
30651046,30645174
20144091,20137595
18293662,18287492
29059600,29054057
27978344,27961249
14076736,14070253
20977217,20971110
33969987,33963509
25929773,25924470
20214332,20208800
23565530,23558489
20715927,20710116
22303987,22297530
25299102,25292464
22027398,22020640
28207236,28201460
19045794,19039271
24800542,24794665
23044726,23038168
28234267,28227430
15165185,15159392
34046638,34040308
15427639,15421213
22187053,22180351
13035955,13029834
22289640,22283247
32377162,32370539
23661382,23655165
28277419,28270067
43204024,43196818
28870353,28864072
27457523,27420982
20364824,20339621
25606738,25581718
23017744,23011538
20803631,20797587
21657303,21650799
23141407,23136172
28174431,28169337
24153117,24148220
21003239,20998359
20476166,20471056
21168797,21163147
23376017,23370432
14219843,14214112
27590848,27585639
24302675,24296866
13334499,13329210
27660303,27654919
23191056,23185493
49280948,49275060
13958469,13952691
12812469,12806742
18583774,18578250
30040193,30033928
17806199,17800371
13673690,13668547
14759426,14754041
26157341,26151964
24219740,24214166
17369216,17358507
23442756,23437700
23727317,23722094
